SMILES,lipo,inchi_key
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(C)(=O)=O)c1=O)C(=O)C(F)(F)F,1.77,VPARDDNYEIUZKA-UHFFFAOYSA-N
CC1CN(C(=O)C(C)(O)C(F)(F)F)C(C)CN1C(=O)c1ccc(C#N)cc1,1.5,IWFSHKKFDSWNLZ-UHFFFAOYSA-N
CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(NC(C)C(=O)O)c2C#N)cc1,2.5,SXFYSRMCZRZBKE-UHFFFAOYSA-N
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,1.49,VPHJZPZBRPTDJE-UHFFFAOYSA-N
CCC(NC(=O)c1c(S(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3.17,XUXIBWRIMCCUMW-UHFFFAOYSA-N
O=C(Nc1ccc(F)cc1)c1cccnc1Oc1ccccc1,3.19,AWFHFGVGTBHVPI-UHFFFAOYSA-N
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,1.65,FSKFPVLPFLJRQB-UHFFFAOYSA-N
Cc1nc(S(C)(=O)=O)ccc1Nc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,2.8,BTVNNMSDLVBWRW-UHFFFAOYSA-N
Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12,3.89,STISJUSFFZAZMP-UHFFFAOYSA-N
CC(NCc1ccccc1-c1ccc(CCNCC(O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,2.28,XNZJTBRCBWPOTP-UHFFFAOYSA-N
Nc1nc(Nc2ccc(F)c(Cl)c2)c2nc[nH]c2n1,2.75,WZARUZRRIMOQSV-UHFFFAOYSA-N
CCCSc1nc(NC2CC2c2ccccc2)c2nnn(C3CC(O)C(O)C3O)c2n1,3.97,BJHIZNMMXXDOOK-UHFFFAOYSA-N
CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,-0.84,GYXWUBHCYWWAOK-UHFFFAOYSA-N
Cc1ccc(-c2cccc(S3(=O)=NC(=O)C(C)N3)c2)cc1,1.6,ITZBEQGOAOHOQM-UHFFFAOYSA-N
Nc1nc(N)nc(-c2cccc(C(F)(F)F)c2)n1,2.4,YMIFDDZCSSDQHL-UHFFFAOYSA-N
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,3.39,OCJYIGYOJCODJL-UHFFFAOYSA-N
O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.79,FGWSLMPEBIIYTF-UHFFFAOYSA-N
O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,1.01,FSYMRBYJPOBPII-UHFFFAOYSA-N
Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,3.62,GMVNBKZQJFRFAR-UHFFFAOYSA-N
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.36,WEUCDJCFJHYFRL-UHFFFAOYSA-N
O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.29,KTRDEDJKFRJUOH-UHFFFAOYSA-N
O=c1[nH]n(Cc2ccccn2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,1.1,HCXLFCARRRQPOB-UHFFFAOYSA-N
CC(NC(=O)C1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.15,OQQHJQAFUOXHSI-UHFFFAOYSA-N
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC(O)C3)c(Cc3cccc4ncccc34)sc21,1.98,FHYIMZUERWPLHA-UHFFFAOYSA-N
CC(C#N)NC(=O)C1CCCCC1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,3.5,DPGSGMKMVPXXPU-UHFFFAOYSA-N
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(N)(=O)=O)c1=O)C(=O)C(F)(F)F,1.17,YGKAYCUQLTYXSM-UHFFFAOYSA-N
O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,2.53,BIBCEJXKTMYFRC-UHFFFAOYSA-N
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,1.13,UCAIEVHKDLMIFL-UHFFFAOYSA-N
Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,1.3,LSIHYXGBAHHPTI-UHFFFAOYSA-N
Cc1ccc2c(n1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,0.35,RGLMTNLVFGMAHA-UHFFFAOYSA-N
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(N(C)C2CCN(C)CC2)n1,1.8,NLYDRENNWCTRBV-UHFFFAOYSA-N
CCCCCCC1OC(=O)CNC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)N(C)C(=O)C1C,3.2,VFGBXFZXJAWPOE-UHFFFAOYSA-N
CNC(C)C(=O)NC(C(=O)NC1CCN(C(=O)c2ccccc2)C1)C1CCCCC1,0.82,UNVXHOVOKUNSOF-UHFFFAOYSA-N
Cc1cnc(-c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2)[nH]1,3.19,GMVNSGUKXHWVSS-UHFFFAOYSA-N
O=C(NCCSCc1ccccc1)c1ccccc1,3.3,LLVRQLGBXXYQQX-UHFFFAOYSA-N
O=C(O)C(Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.5,YDRCHQQFHSPVMO-UHFFFAOYSA-N
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC(O)C3)c(Cc3c[nH]c4ccccc34)sc21,2.35,UHNVWCCKBJDIGZ-UHFFFAOYSA-N
Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)cnc2C)n[nH]1,1.73,OGOUUWVUPLCXQA-UHFFFAOYSA-N
c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1,3.3,ICEDUXJQWPWGLP-UHFFFAOYSA-N
Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,2.31,QBZHGWVJIIGZNU-UHFFFAOYSA-N
CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NCC(O)c1ccc(O)c2[nH]c(=O)sc12,2.41,WONPWDMMWFWEFC-UHFFFAOYSA-N
OCCC1(c2ccc(Cl)c(Cl)c2)CCCNC1,0.61,NFEQUCGNNCYRCD-UHFFFAOYSA-N
COc1ccccc1C(C#N)NC(=O)C1CCCCC1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,3.57,VBPPTMDMNMVDMW-UHFFFAOYSA-N
CN(C)c1nc(NC2CCC(NC(=O)c3ccc(F)c(F)c3)CC2)nc2ccccc12,3.13,FAIMGWSOSCFGRU-UHFFFAOYSA-N
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1.56,JWHAUXFOSRPERK-UHFFFAOYSA-N
O=c1[nH]n(C(c2ccncc2)C2CC2)c(=O)c2c(O)c3ccc(Cl)cc3nc12,0.7,NXVQRUWEBKFIJH-UHFFFAOYSA-N
Cc1cc(OC2CCN(CC3CCN(C(C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,2.08,LEHDCEDFGAFVGX-UHFFFAOYSA-N
O=C(CCc1ccccc1)c1ccccc1,3.77,QGGZBXOADPVUPN-UHFFFAOYSA-N
CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,-0.9,OROAFUQRIXKEMV-UHFFFAOYSA-N
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,3.02,CYXKNKQEMFBLER-UHFFFAOYSA-N
COc1cc(Nc2nccc(N(C)c3cc(CO)ccc3C)n2)cc(N2CCOCC2)c1,3.9,WRFJDMAYWYYANT-UHFFFAOYSA-N
O=C(Nc1nc2c(=O)[nH]cnc2s1)c1ccccc1,1.94,CBEIXCAXMNUYQC-UHFFFAOYSA-N
CCC(NC(=O)c1c([S+](C)[O-])c(-c2ccc(F)cc2)nc2ccccc12)c1ccccc1,3.72,IOYHGYBXRSVPKS-UHFFFAOYSA-N
Cc1cn(C2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,2.27,RJJLDSDLBNRLKQ-UHFFFAOYSA-N
COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,1.7,HXTGXYRHXAGCFP-UHFFFAOYSA-N
COc1ccc2nc(NC3CCCC(NCc4ccsc4)C3)ccc2c1,2.43,GXTIQFRZCOVCGE-UHFFFAOYSA-N
Cc1cc(C)c2c(n1)sc1c(N3CCN(C)CC3)ncnc12,3.2,JMYTXWSBHSDZNI-UHFFFAOYSA-N
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.27,IUCMLAGMPMOAKS-UHFFFAOYSA-N
O=C(COc1ccccc1)N1CCOCC1,0.75,LBEZQIFOXHJHDY-UHFFFAOYSA-N
Cc1nnsc1C(=O)Nc1ccccc1,0.97,IYKDYRRWHMXJLW-UHFFFAOYSA-N
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,1.07,QLJODMDSTUBWDW-UHFFFAOYSA-N
Cc1cn(C2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,-0.38,SLYIQORXPGMWOF-UHFFFAOYSA-N
COc1cc(O)cc2occ(-c3ccc(O)cc3)c(=O)c12,2.0,YSINCDVRUMTOPK-UHFFFAOYSA-N
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.43,FSVJFNAIGNNGKK-UHFFFAOYSA-N
Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,3.55,TYLTZPAGUBOPCU-UHFFFAOYSA-N
Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2cccc(Cl)c2)n1,2.5,UTSCTWNJOZBVAE-UHFFFAOYSA-N
O=c1[nH]cnc2[nH]ncc12,-0.42,OFCNXPDARWKPPY-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCOC2)cc1,0.78,WAWWEYNGBNBIMY-UHFFFAOYSA-N
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,2.74,VEPKQEUBKLEPRA-UHFFFAOYSA-N
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O,3.56,GVHRZHLSKWKBKG-UHFFFAOYSA-N
NC(=O)c1sc(-c2ccccc2)cc1N,2.33,DYRYDYQWWQHRQE-UHFFFAOYSA-N
Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,1.59,HDRZLWOQFMULDF-UHFFFAOYSA-N
COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.46,PLGWYGPUULYMBF-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,2.4,RTJQABCNNLMCJF-UHFFFAOYSA-N
O=C1CCOc2nc(CCc3ccccc3)ccc21,2.5,JDIGFOXOLFCZMD-UHFFFAOYSA-N
O=c1[nH]c2cc(Cl)ccc2o1,2.16,TZFWDZFKRBELIQ-UHFFFAOYSA-N
CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,-0.15,GQFLZIFVSDQCIK-UHFFFAOYSA-N
NC1(c2ccc(-c3nn4cccc4cc3-c3ccccc3)cc2)CCC1,3.3,KIDMFHKRSFOWBW-UHFFFAOYSA-N
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,0.4,MNRULTNYMVKEMA-UHFFFAOYSA-N
CSCCC(NC(=O)c1sccc1Cl)c1nc2ccccc2[nH]1,3.69,JOBQEJLXPYTGGO-UHFFFAOYSA-N
COc1ccnc(CCc2nc3cccnc3[nH]2)c1,1.69,YBOCDKFRGBOOFO-UHFFFAOYSA-N
O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,3.3,QTCFYQHZJIIHBS-UHFFFAOYSA-N
CC(C)C(CO)NS(=O)(=O)c1ccc(Cl)s1,2.3,GRJRMBINESMMLU-UHFFFAOYSA-N
CC(C)C(NC(=O)Cn1c(-c2cccnc2)ccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,3.05,MPUFYLGJTSPHOB-UHFFFAOYSA-N
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,2.16,LOUPRKONTZGTKE-UHFFFAOYSA-N
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,2.55,HFNKQEVNSGCOJV-UHFFFAOYSA-N
O=S(=O)(Nc1nccs1)c1cc(Cl)ccc1Cl,1.14,DJRKCQFSAXVEED-UHFFFAOYSA-N
O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,3.32,VHEFCIONPXNYGE-UHFFFAOYSA-N
COc1ccc(-c2cc(Nc3ccn(C)n3)n3ncc(C#N)c3n2)cc1,2.97,GPDNKMBIWFHBEU-UHFFFAOYSA-N
Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1,3.46,RGSGTUIDJXHTTO-UHFFFAOYSA-N
Oc1ccc2nc(-c3ccccc3)sc2c1,3.99,QCYZKBYUZYTYEC-UHFFFAOYSA-N
NS(=O)(=O)c1nc2ccccc2s1,1.35,SDYMYAFSQACTQP-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,-0.75,RRDSWNIAKIQLQS-UHFFFAOYSA-N
OCC1CC(n2nnc3c(NC4CC4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)C(O)C1O,3.99,FSPIRRADWUCBCO-UHFFFAOYSA-N
NC(=O)c1ccccc1OCc1ccccc1,2.5,HHKNJUHXNDIVFN-UHFFFAOYSA-N
CC1CC(=O)Nc2ccccc2N1,0.56,BBPWQLMHOSRDMA-UHFFFAOYSA-N
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1.28,CTRLABGOLIVAIY-UHFFFAOYSA-N
Cc1ccc(F)cc1S(=O)(=O)NC1CCN(Cc2ccc(-c3ccccc3)cc2)C1,4.0,ZOPZOQTZDFMBGG-UHFFFAOYSA-N
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC,2.8,KRJPWSDKKBLTLE-UHFFFAOYSA-N
CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,0.2,GIKLOMGMVNCZNU-UHFFFAOYSA-N
O=C1CCOc2nc(C#CC3CCCC3)ccc21,3.0,XIWPULFTGOZCOX-UHFFFAOYSA-N
CN1CCN2c3ncccc3Cc3ccccc3C2C1,2.82,RONZAEMNMFQXRA-UHFFFAOYSA-N
COc1ccccc1-c1nnc(N)[nH]1,0.91,VPYFFIZLDRLOFQ-UHFFFAOYSA-N
COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)cc1OC,1.4,JZBYJYKJCCEKMS-UHFFFAOYSA-N
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,1.84,ZIJRVERIGYOJGY-UHFFFAOYSA-N
O=c1[nH]c2c(O)ccc(C(O)CNCCSCCCNCCc3ccccc3)c2s1,0.12,FMRMQJKRHKYSLD-UHFFFAOYSA-N
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,0.96,YYHMQTWHCVOTAO-UHFFFAOYSA-N
CCC(NC(=O)c1c([S+]([O-])C(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3.81,VWQIGNRYSHYIOH-UHFFFAOYSA-N
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COC(C)=O,2.07,ATZDFFVQPCJAEU-UHFFFAOYSA-N
CC1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,3.16,LQVXSNNAFNGRAH-UHFFFAOYSA-N
CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O,1.73,LFJPUUDNDPSUCF-UHFFFAOYSA-N
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,0.84,JAMDNXUAYUHJLJ-UHFFFAOYSA-N
O=c1[nH]c2c(O)ccc(C(O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,1.74,VSVCCWQJHSJDMV-UHFFFAOYSA-N
NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)NC1CCCNC1,1.32,GPLOHUXGQDIQEW-UHFFFAOYSA-N
CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12,2.7,MMCKTCYZCHRPQJ-UHFFFAOYSA-N
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1.16,FNYLWPVRPXGIIP-UHFFFAOYSA-N
C=CCNS(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1,3.07,VVLCJIFBCLQQDO-UHFFFAOYSA-N
COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,3.5,UJBBXJZFCDYIQF-UHFFFAOYSA-N
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(Cl)c1,1.92,MTHQDAGFQRXREH-UHFFFAOYSA-N
NC12CC3CC(CC(C3)C1)C2,-0.98,DKNWSYNQZKUICI-UHFFFAOYSA-N
CNC(=O)c1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1,1.7,KSYBZGYFUCTFLA-UHFFFAOYSA-N
O=c1ccc(=O)c2ccccc2[nH]1,1.02,CIVZHVZUMZYFJP-UHFFFAOYSA-N
CCC(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,2.32,RXIUEIPPLAFSDF-UHFFFAOYSA-N
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,2.8,INIIDTFMHZRHDG-UHFFFAOYSA-N
O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCCC2)o1,3.72,XHQCVTXKMOCNKV-UHFFFAOYSA-N
CCC(NC(=O)c1c(CN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,4.18,SRCSBMBYPRHSJZ-UHFFFAOYSA-N
CCOC(=O)Nc1cccc(C(c2ccc(C(=O)N(C)CC)cc2)N2CCN(Cc3nc[nH]c3C)CC2)c1,2.32,ZLMMTVJZWSOPAL-UHFFFAOYSA-N
Nc1nc(-c2ccccc2)cs1,2.43,PYSJLPAOBIGQPK-UHFFFAOYSA-N
COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,2.92,NCNCDRDHFQNSFX-UHFFFAOYSA-N
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.38,PYZRQGJRPPTADH-UHFFFAOYSA-N
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,4.23,XOQVIIRWRLDGDX-UHFFFAOYSA-N
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,-0.2,XPCFTKFZXHTYIP-UHFFFAOYSA-N
COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,2.0,WPOXAFXHRJYEIC-UHFFFAOYSA-N
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc(N)c3)n2)CC1,1.35,SKBWNZQKMZNBCV-UHFFFAOYSA-N
Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,2.83,XNDBMYMVADOBNP-UHFFFAOYSA-N
CS(=O)(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.1,NZHFMDCYXYDUQJ-UHFFFAOYSA-N
CN1CCN(c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cn2)CC1,2.36,DLBKGVUOCQAPRH-UHFFFAOYSA-N
CCC(NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2cc(Br)ccc12)c1ccccc1,3.18,CUMXLCHFGJCMGC-UHFFFAOYSA-N
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(F)cc(F)cn23)n1,3.2,AOUATNRHHSRWML-UHFFFAOYSA-N
CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc2c1c(=O)n(C)c(=O)n2CC(C)C,2.23,CMLJYPLKIKPWDF-UHFFFAOYSA-N
NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,3.4,BMNSOVCKJXEHNM-UHFFFAOYSA-N
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12,2.95,RGQXJYRGDMABLT-UHFFFAOYSA-N
COc1cc(N2CCN(C)CC2)c2nc(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(N(C)C)c2c1,3.3,TVVMFPCZWFJVGN-UHFFFAOYSA-N
Cc1nn(C2CCN(C)CC2)cc1-c1cnc(N)c(-c2nc3ccccc3o2)c1,3.4,VDLPZFPQISBPJF-UHFFFAOYSA-N
CC1C(=O)Nc2ccccc2N1C(=O)c1ccccc1,2.11,VVHPUMNUAYHQIT-UHFFFAOYSA-N
CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,3.49,MCIDWGZGWVSZMK-UHFFFAOYSA-N
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(NC(=O)OCC(F)(F)F)c1=O)C(=O)C(F)(F)F,2.37,SDJJCNOHFIHVDP-UHFFFAOYSA-N
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,2.33,SBDNJUWAMKYJOX-UHFFFAOYSA-N
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)C(O)C3)c2c1,0.78,CWTNGAPXMSGUOV-UHFFFAOYSA-N
CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,3.29,LQNNUQKZSZVOBC-UHFFFAOYSA-N
CCNc1nc(C#N)nc(Nc2ccccc2)n1,3.11,FHCGJKYYSNANOR-UHFFFAOYSA-N
O=C1CCOc2nc(C=Cc3ccccc3)ccc21,3.2,SCGMBYSQQNHWDV-UHFFFAOYSA-N
COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCCC1,2.7,LGTPGGBSDIEHKM-UHFFFAOYSA-N
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.78,HDWIHXWEUNVBIY-UHFFFAOYSA-N
c1ccc(CNCCNCc2ccccc2)cc1,0.73,JUHORIMYRDESRB-UHFFFAOYSA-N
Cc1cc(Oc2ccc3c(c2)OCO3)nc(Oc2ccc(-n3ccnc3)cc2)n1,3.47,QQBNDYARFVOEGW-UHFFFAOYSA-N
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1,1.92,ZQAXZFDFIFNDJG-UHFFFAOYSA-N
COC(=O)CCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,2.96,PJJXXIKXRGBYLU-UHFFFAOYSA-N
CC1CN(c2noc(C3CC3)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,3.1,NEUZVFSMXDYIRA-UHFFFAOYSA-N
CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1,3.9,SNOGKFRNPQRXAJ-UHFFFAOYSA-N
O=C(O)CC1c2ccccc2CC1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,2.53,HMEJFKBSLZUVMF-UHFFFAOYSA-N
Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,2.6,HFTDLOVSQHYBFJ-UHFFFAOYSA-N
CN1CCN(c2cc(F)cc3c(=O)cc(C(=O)Nc4ccc(N5CCOCC5)cc4)[nH]c23)CC1,2.7,DCLJCEMLLBKMNJ-UHFFFAOYSA-N
CC(C)Oc1cc(OCCc2cccnc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,0.81,FEQMDFMPPPXPCM-UHFFFAOYSA-N
Cn1c(-c2ccc(O)nc2)nc2ccccc21,1.2,LWCUVEXXGCXPHP-UHFFFAOYSA-N
CCOC(=O)C1(c2cccc(O)c2)CCCN(CC2CC2)C1,1.89,OXUKUIWKYBCOTM-UHFFFAOYSA-N
O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,3.0,VBIYDORVDCFKHM-UHFFFAOYSA-N
CCC(CC)NC(=O)c1cnn(-c2ccccc2Cl)c1NS(=O)(=O)c1ccc(C)cc1,0.65,GZGDVCWRIYBOCH-UHFFFAOYSA-N
O=c1[nH]n(Cc2ccsc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,1.11,AFEOUEVRAOUNCG-UHFFFAOYSA-N
Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,2.8,GFYYWSNSKOTGCA-UHFFFAOYSA-N
Cc1cc(NC(=O)Nc2ccc(Cl)cc2)n(C)n1,2.96,YMMUKIDEWJJILX-UHFFFAOYSA-N
CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(N2CCOCC2)c1,3.73,SRFRSMVSHJQQRM-UHFFFAOYSA-N
Cc1ccc(Cl)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1,2.16,UOOGYXHQWUAUFW-UHFFFAOYSA-N
CN(C)S(=O)(=O)c1ccc2c(C(=O)NCC(O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,3.13,JPDUMUHTXIBGHJ-UHFFFAOYSA-N
CC(Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,3.67,QPPYSOHWFOUKPX-UHFFFAOYSA-N
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,2.95,ZSCDBOWYZJWBIY-UHFFFAOYSA-N
