SMILES,logSolubility,inchi_key
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-8.56,MVWHGTYKUMDIHL-UHFFFAOYSA-N
NC(=O)c1cccnc1,0.61,DFPAKSUCGFBDDF-UHFFFAOYSA-N
Sc1ccccc1,-2.12,RMVRSNDYEFQCLF-UHFFFAOYSA-N
CNC(=O)Oc1cc(C)cc(C)c1,-2.581,CVQODEWAPZVVBU-UHFFFAOYSA-N
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-6.86,BIWJNBZANLAXMG-UHFFFAOYSA-N
NC(=O)c1ccccc1,-0.96,KXDAEFPNCMNJSK-UHFFFAOYSA-N
Clc1ccccc1Br,-3.19,QBELEDRHMPMKHP-UHFFFAOYSA-N
COC(=O)c1ccccc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,-0.742,VHUNCYDAXJGCLO-UHFFFAOYSA-N
CCCCC(O)CC,-1.47,RZKSECIXORKHQS-UHFFFAOYSA-N
CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21,-4.554,UDDMNBYVRLYNKY-UHFFFAOYSA-N
Oc1cc(Cl)cc(Cl)c1,-1.34,VPOMSPZBQMDLTM-UHFFFAOYSA-N
Cc1cccc2c1ccc1ccccc12,-5.85,DOWJXOHBNXRUOD-UHFFFAOYSA-N
CCCCC(CC)CO,-2.11,YIWUKEYIRIRTPP-UHFFFAOYSA-N
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,-4.286,SPANOECCGNXGNR-UHFFFAOYSA-N
Cc1ccccc1,-2.21,YXFVVABEGXRONW-UHFFFAOYSA-N
Clc1cccc(C(Cl)(Cl)Cl)n1,-3.76,DCUJJWWUNKIJPH-UHFFFAOYSA-N
C1=CCCCCC1,-3.18,ZXIJMRYMVAMXQP-UHFFFAOYSA-N
CN(C)C(=S)SSC(=S)N(C)C,-3.9,KUAZQDVKQLNFPE-UHFFFAOYSA-N
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-3.246,DDUHZTYCFQRHIY-UHFFFAOYSA-N
CCCCCCCCCCO,-3.63,MWKFXSUHUHTGQN-UHFFFAOYSA-N
CCC(C)(C)CC,-4.23,AEXMKKGTQYQZCS-UHFFFAOYSA-N
CNC(=O)C(C)SCCSP(=O)(OC)OC,1.144,LESVOLZBIFDZGS-UHFFFAOYSA-N
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.15,RULKYXXCCZZKDZ-UHFFFAOYSA-N
CCCC=O,-0.01,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.9,AKUJBENLRBOFTD-UHFFFAOYSA-N
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.099,FAOZLTXFLGPHNG-UHFFFAOYSA-N
ClC(Cl)C(Cl)(Cl)Cl,-2.6,BNIXVQGCZULYKV-UHFFFAOYSA-N
CCOC(=O)c1ccccc1C(=O)OCC,-2.35,FLKPEMZONWLCSK-UHFFFAOYSA-N
CC(C)CO,0.1,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N
CC(C)Cc1ccccc1,-4.12,KXUHSQYYJYAXGZ-UHFFFAOYSA-N
CCCC(O)CCC,-1.4,YVBCULSIZWMTFY-UHFFFAOYSA-N
CCCCCOC(C)=O,-1.89,PGMYKACGEOXYJE-UHFFFAOYSA-N
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.37,KEWNKZNZRIAIAK-UHFFFAOYSA-N
CCCc1ccccc1,-3.37,ODLMAHJVESYWTB-UHFFFAOYSA-N
FC(F)(Cl)C(F)(F)Cl,-2.74,DDMOUSALMHHKOS-UHFFFAOYSA-N
CN(C)C(=O)N(C)C,0.94,AVQQQNCBBIEMEU-UHFFFAOYSA-N
Cc1cc(C)c(C)cc1C,-4.59,SQNZJJAZBFDUTD-UHFFFAOYSA-N
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.8,IMONTRJLAWHYGT-UHFFFAOYSA-N
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,-3.35,MTBZIGHNGSTDJV-UHFFFAOYSA-N
O=C(Nc1ccccc1)c1ccccc1O,-3.59,WKEDVNSFRWHDNR-UHFFFAOYSA-N
C=C(Cl)CSC(=S)N(CC)CC,-3.39,XJCLWVXTCRQIDI-UHFFFAOYSA-N
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.24,OKIBNKKYNPBDRS-UHFFFAOYSA-N
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,-3.46,MXXWOMGUGJBKIW-UHFFFAOYSA-N
CNC(=O)ON=C(CSC)C(C)(C)C,-1.62,FZSVSABTBYGOQH-UHFFFAOYSA-N
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2.982,RQNKKIXVVHCBKY-UHFFFAOYSA-N
CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,-4.24,SLZWBCGZQRRUNG-UHFFFAOYSA-N
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-3.62,SBHXYTNGIZCORC-UHFFFAOYSA-N
O=C(c1ccccc1)c1ccccc1,-3.12,RWCCWEUUXYIKHB-UHFFFAOYSA-N
CCCCCCCCCCCCCCCCCCCC,-8.172,CBFCDTFDPHXCNY-UHFFFAOYSA-N
c1ccc(NNc2ccccc2)cc1,-2.92,YBQZXXMEJHZYMB-UHFFFAOYSA-N
CCC(CC)CO,-1.17,TZYRSLHNPKPEFV-UHFFFAOYSA-N
Oc1ccncc1,1.02,GCNTZFIIOFTKIY-UHFFFAOYSA-N
CC1CCCC1,-3.3,GDOPTJXRTPNYNR-UHFFFAOYSA-N
CC(C)CC(C)O,-0.8,WVYWICLMDOOCFB-UHFFFAOYSA-N
Cc1ccc2c(c1)C(=O)N(C)c1cc(N)ccc1O2,-3.928,COGWTYZJZRNZQG-UHFFFAOYSA-N
CC(C)(C)CO,-0.4,KPSSIOMAKSHJJG-UHFFFAOYSA-N
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.61,WURBVZBTWMNKQT-UHFFFAOYSA-N
Cc1cc(C(=O)NNCc2ccccc2)no1,-2.461,XKFPYPQQHFEXRZ-UHFFFAOYSA-N
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,-3.953,MDNWOSOZYLHTCG-UHFFFAOYSA-N
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,-4.632,WZJZMXBKUWKXTQ-UHFFFAOYSA-N
O=C1c2ccccc2C(=O)c2ccccc21,-5.19,RZVHIXYEVGDQDX-UHFFFAOYSA-N
CCCCCCC(C)O,-2.09,SJWFXCIHNDVPSH-UHFFFAOYSA-N
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.281,AMEKQAFGQBKLKX-UHFFFAOYSA-N
CCCCc1ccccc1,-4.06,OCKPCBLVNKHBMX-UHFFFAOYSA-N
O=C1NC(=O)C(=O)N1,-0.4,ZFLIKDUSUDBGCD-UHFFFAOYSA-N
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237,WWJZWCUNLNYYAU-UHFFFAOYSA-N
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,-3.451,JIVPVXMEBJLZRO-UHFFFAOYSA-N
CC(=O)OCC(C)C,-1.21,GJRQTCIYDGXPES-UHFFFAOYSA-N
CC(C)C(C)(C)C,-4.36,ZISSAWUMDACLOM-UHFFFAOYSA-N
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-7.66,TZMHVHLTPWKZCI-UHFFFAOYSA-N
N#Cc1ccccc1C#N,-2.38,XQZYPMVTSDWCCE-UHFFFAOYSA-N
Cc1cccc([N+](=O)[O-])c1,-2.44,QZYHIOPPLUPUJF-UHFFFAOYSA-N
FC(F)(F)C(Cl)Br,-1.71,BCQZXOMGPXTTIC-UHFFFAOYSA-N
CNC(=O)ON=C(SC)C(=O)N(C)C,0.106,KZAUOCCYDRDERY-UHFFFAOYSA-N
CCSCCSP(=S)(OC)OC,-3.091,OPASCBHCTNRLRM-UHFFFAOYSA-N
CCC(C)C,-3.18,QWTDNUCVQCZILF-UHFFFAOYSA-N
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522,UBCKGWBNUIFUST-UHFFFAOYSA-N
